"n","omega","rho","rho_s","p","delta1","delta2","delta3","nu1","nu2","nu3","beta1","beta2","beta3","gamma1","gamma2","gamma3","eta1","eta2","eta3","eta4","eta5","tau","sl.lib1","sl.lib2","sl.lib3","plugin","pluginse","onestep","onestepse","oracle","naive","psi_hat_adapt","tml","tmlse","tml_evm","tml_evmse","tml_mid","tml_midse","psi_hat_cv"
2500,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.45561990125592,0.0349430367041077,2.2228788867651,1.2637658482278,2.59430012688809,-1.59258050095278,1,3.3419068592536,1.93687025814845,2.12130436705557,0.687968520908615,36.2731882622749,127.625012904066,2.47252788086996
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.8624184623716,0.0396527821223825,2.49578259836149,0.813954696709066,2.76378388485325,-1.71920262852194,1,1.44832454793174,0.621350835770518,1.90779147535921,0.517916028263443,-5.03592369218349,9.81679804799265,2.25731401856247
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",3.97334098472523,0.0882872251080383,3.15002130584456,1.34007865309224,2.5047738355635,-1.19983090118166,1,3.07678736258035,1.12336989154226,2.69781160660224,0.432238126045726,14.4812478904491,44.2560148404518,2.98559537575339
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",1.91576918848992,0.0340707230589274,1.9363455999424,0.70261182165913,2.75927372668849,-1.4933483909768,1,3.23018038896207,0.77043110707893,2.98512465098237,0.404540663394358,26.9893536211708,18.2818250319321,2.76378735422163
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.68487247936747,0.0506684174473887,1.39846957623479,0.940242517682111,2.8717965834863,-1.62096334838015,1,2.19372908746973,1.0272505011257,1.70728075654657,0.474311897593354,-7.85366263389212,40.8074265606593,2.65651570539406
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",4.36312099968987,0.0757328699885298,4.97164798687555,0.845026812324555,2.49358233203281,-1.17416691190495,1,2.3980604996831,0.681806018234306,2.5355068906774,0.450294182413766,-13.5308528485473,18.4351288023481,2.49840543901871
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.8580177647025,0.0721605468349097,1.11901572352724,1.09844487088113,2.33076485949598,-1.01082540485892,1,0.781141415703896,0.84384159141522,1.40720046928547,0.400255757653178,-32.2784093747738,25.2679501769086,1.66961797396837
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.98331371677865,0.0576557985800974,2.33249667334533,1.41261170634529,2.66598008770176,-1.13000069828663,1,3.10293649497335,0.919919743838782,3.08350921714962,1.02354267237828,13.8375088042871,25.6038284699452,2.60847269283743
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",3.63829298208025,0.0518416029671528,3.07955960092783,0.631842467612945,2.20601379636168,-1.47394869832704,1,2.21854679956798,0.667972233212886,2.34762170632398,0.545774962574801,-8.26505522265037,16.8504999567907,2.6090506211366
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",3.12329568434001,0.0627072392728271,2.14427354100154,0.795338557454803,1.92311119865321,-1.32265643894428,1,2.72066227676495,1.3898718428623,3.12571669141458,0.490648904254542,6.63173942376174,40.2853490663621,2.02672499005745
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",3.59903984150502,0.0814300219304909,2.13125875599883,1.26089632126905,2.86480077322569,-1.38708284733704,1,2.52804917578056,1.5800270130001,2.53759036200368,1.39574362379368,18.9643749936688,76.0074943611152,2.32658202082632
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.83019579336266,0.0541923911384514,1.44386825653942,1.28690885620352,2.63180446994487,-1.36647040771795,1,0.124244230930771,0.851933835356679,1.01463358637757,0.45855476990152,-36.8582937400562,23.7490963222439,1.54159804112116
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",1.53345999023402,0.0448365924744732,1.71394926833741,1.39651824356211,1.993619209087,-1.09475722908578,1,0.783299018421536,0.863203876072988,0.937801425320449,0.784184786499152,-12.2894047969675,28.2464370740657,2.01491782939701
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.09664697152588,0.0345871154701072,1.34928126297479,0.920737949314133,2.24965325811326,-1.13558544575939,1,0.960586702585539,0.78219767380384,0.819860530384138,0.748461533882774,-27.3283802826544,24.9752287234985,1.0587165407876
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.48354232420854,0.0286802827109224,2.40483305998021,0.822170751557089,2.48291329340092,-1.39471987189678,1,1.26648724534045,0.819152174301081,1.77049160426954,0.666479143653373,7.27240408223078,19.169095749427,2.66642152335236
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",3.08080656341692,0.0449959459453869,3.09055432070898,1.02705873801635,2.53559153959513,-1.73388064695186,1,1.4794735583455,0.661887036937386,1.2445697069186,0.636136983274698,-8.27360386042072,17.8291371663312,1.76708490420096
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",3.60393118875794,0.0578184233164387,3.05188732275021,0.943459446943511,2.77941718504149,-1.37100278598782,1,3.4304541748943,1.35706025067151,2.43837823941395,0.631341618920437,44.1165882208298,50.3215065785084,2.1854199787524
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",3.56139476140063,0.0589125803890379,4.24778202559138,0.740053124463703,2.40864686199057,-1.32479273315749,1,2.83600645029486,0.632651970843332,3.09495195813443,0.509617681686419,12.4511788664409,11.2172621530502,3.00389751925848
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.90566895694109,0.073577990841599,3.85521546658478,1.57462147794019,2.25323788304919,-1.51969143423911,1,2.75564537418182,0.872423052173321,2.66192266863337,0.904952468647593,17.5067568488729,26.9997123414147,2.73523074599988
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.0296363111719,0.0476351896303683,1.5661475142005,1.04960460191539,2.37852689432937,-0.852299498892073,1,1.95489692143024,0.942909154925353,1.88197731991874,0.452260519908801,-1.52252933498692,34.1272789581662,1.66931101175699
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",1.44014689510008,0.0309718474112369,0.342357272573211,1.29164185116687,2.62995003311107,-1.80394843215681,1,2.64619074157809,1.03224483928943,2.58134211108544,1.06863505747988,13.1863763527274,45.8321602581083,2.2684553707586
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",3.76461665464023,0.094559673973147,4.93012639595842,1.72189549893565,2.86754639829106,-1.51702683312375,1,2.77951039435788,1.13387865185178,2.22325939766651,0.541726339890376,7.89816732519803,35.3141499290824,3.22747447476709
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.91627045174982,0.0669425969998125,3.83694618821097,1.47142700751721,2.22126647839634,-1.24389371595092,1,0.872958664654069,0.610222104745072,0.802965087961278,0.586898632375752,-17.3999703305092,12.5565652511016,1.33701717556787
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.32406698215819,0.0438219726459596,2.96603032404921,0.849735703851504,2.34701252529504,-0.955865847781274,1,1.6899844531471,0.709133606145715,1.70216060326866,0.557843564101516,4.26498939320767,15.0952552682865,1.9325617860527
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.39658183724699,0.0268938314594573,-0.434594896428696,2.72100853763378,2.2573923412375,-1.27758056111121,1,2.9280382383625,1.80702150286484,2.72167690932584,2.01295206820391,16.7297924026841,80.147872521713,2.06452281380547
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",3.20837043619969,0.0440750231649122,1.93235137704191,1.12621705009587,2.70027150530697,-1.22086282822336,1,0.846385185111166,0.921424872389268,1.05001733495668,0.74093231542005,-17.7339668198465,21.8942524732706,1.27284745309567
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",1.61840194997694,0.0314648020743182,0.633157958243745,1.3751366705838,1.88529116933783,-1.02615829867726,1,2.16145499844225,1.24728536437327,2.11587511161978,0.441090709566817,16.7644180500005,41.1665905206331,2.27104146012441
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.31140150484568,0.0316255456460782,2.38432822823542,0.916894361628869,2.32755305039381,-1.91400712847932,1,5.49292730313521,1.50977652131148,3.22773917258434,0.441410194815667,82.0030126907226,53.7671561599125,3.36983366190746
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",1.72901990218185,0.0334414806902528,2.4033111391003,0.918844126286912,2.34033484286137,-1.44328416993602,1,2.46062339378415,0.982083729028874,2.02263101189601,0.427009682124856,36.1577975662234,34.1519124655732,2.10580107749324
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",3.05650879169865,0.0676146843682353,3.03532183372973,1.11285803874237,2.98758477435212,-1.84325028366108,1,3.86653633888403,1.37467990537904,3.12606041390742,0.514385307459172,25.218393559347,45.8462549470146,2.57308667264129
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",1.83453282454949,0.0353716026958339,2.57067104808912,2.45381144009933,2.19065349619331,-1.13436431244835,1,1.85813859521316,1.22259203153255,1.79193859134607,1.23576872930823,11.5743187866062,50.4154955924422,1.8513682656674
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.55749588001002,0.07041486676415,1.45188631123312,1.25867664837534,2.54147110558553,-1.23642574867211,1,0.71845478050497,0.566710627744507,0.858766098324727,0.506360925846011,-13.9539060198614,10.6513667748819,1.65927291510006
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",3.5228561390266,0.0490660971121315,2.82174318907393,0.835500081159547,2.70552797141215,-1.4746587446213,1,2.17571043455447,0.675630720832639,2.4629730349904,0.430994191751537,-6.01002086760184,18.4871403582833,2.85480667061698
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.2216420713461,0.0440379760544123,1.98795471283947,0.904910836174226,2.63257119695184,-1.57348767259348,1,2.85602726658699,1.55853971078731,3.30519084443948,0.559246449198769,38.2827511276829,74.648240635914,1.89209759080203
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",4.32505653004198,0.0746525426434458,5.5867719962539,1.20081119978488,1.93015577361619,-1.11386468502372,1,5.19116280795707,2.16275327314846,2.88626239951667,0.430798336851067,24.0493118172462,37.9490963395665,3.0461666621734
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.66784587125429,0.0460695296565239,2.57678018730003,0.789366899284186,2.31979001196011,-0.992277611211126,1,3.93097553926058,1.47058294367739,2.12768937097681,0.458608759480453,39.310607544082,39.5279335523049,2.24085950958211
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",1.99734175848903,0.0263761862678057,1.38166065883759,0.869264556778047,2.8181237285735,-1.70515342788526,1,1.48257679718485,0.656356956183621,1.20546128075375,0.484518828417852,-22.1139340096428,18.7045086070705,1.54468417269375
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.46618043134507,0.0519423588315857,2.16063303509682,0.874489598198969,2.33240885951808,-1.48117201871982,1,2.37824995576947,0.867076821316957,2.12956299704056,0.381209561124479,-0.423236502052842,29.2067999519711,2.02279120419964
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.77588180308856,0.0382317178170847,2.9566782467933,0.70538986871046,2.3929564899615,-1.3873859074286,1,1.72255415935094,0.885879702127885,1.46071879023292,0.474969555862926,-11.8244993950163,25.1520763505868,2.21911684691201
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.63189068560812,0.051460339696473,1.61534239669247,1.3547396202628,2.5628507319094,-1.13292615538042,1,2.2885247266004,1.51637582527864,2.13285782082144,1.28078549387172,-10.3278308517712,65.383463332978,1.77039004108462
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",1.97095082904142,0.0374577342736346,-0.271891741165196,2.69883132558892,1.78814014482097,-0.840329839256069,1,0.24916336539959,1.165140460363,1.0964395167104,0.587469759123101,1.56162712332985,6.04225582627481,1.83452963055051
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",1.89298290485384,0.0296336809723846,0.371958445773739,1.50108156043211,2.30734481654259,-1.50168753715336,1,0.498267567020573,0.983017251276503,-0.178062419368569,0.800552493392948,-51.2231328882771,38.2766767584676,0.835513111525465
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.81575094629714,0.0802191150415812,2.232937383209,0.784319612271748,2.21532950051419,-1.06023175336658,1,0.695311021620392,0.624528028590717,1.17836088772563,0.485088576645403,-17.5627857098807,18.5516994930605,1.63766395804413
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",1.44733495991414,0.0219602051379072,1.37771912788134,0.647404263997295,2.19105847535936,-1.20481822466731,1,0.149758882618854,0.737284705895172,0.894545361269518,0.569814289939312,-7.27374620271169,15.3493344353609,1.42795894197492
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",3.07182777249232,0.0456708599731775,2.1607174305748,0.92181343527849,2.53678680959317,-0.959800001650701,1,1.41388813731139,0.775007703342837,1.77058416054217,0.520235450814343,-12.8545429083921,18.8984216024253,1.41137556364441
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.42718441912783,0.042699086757957,3.00766291722428,0.474144988306847,2.56787795178597,-1.33314056975907,1,2.04560347142896,0.590240969641499,2.34350730373359,0.440330385676916,8.51514942888746,6.34213225409756,2.39352092464338
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",3.68104297322052,0.0711288969059792,3.05891517912449,1.2687270553845,2.09744192050087,-0.761861133555745,1,2.00831860415962,0.887297493785486,2.69118230435894,0.423383962159492,7.19684266303142,29.3656442930991,2.47376486872749
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",3.49484321736749,0.0625913166501384,3.31010684045267,1.23670393393928,2.69257352762709,-1.55644510157157,1,3.52716719807665,1.1939726972859,3.44024088449212,1.20801754656895,53.8057965779276,44.7772471514,3.46921221386713
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",3.07925973325668,0.0416811579722762,2.95569185194031,0.639516518533932,3.17259558934854,-1.84105783875027,1,1.97312751275769,0.526550664006416,1.86625800574115,0.416586406027763,-0.571807078495373,7.25453735149657,2.32766568557979
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",4.32614875008297,0.065703743581871,4.00027080353034,0.76114005344825,3.13904872793695,-1.24198001186644,1,4.46253288685601,1.40823191947855,3.64488818604805,0.435811067338803,42.4350775835282,54.5404399094074,3.91730980934062
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.72964462039493,0.0600559547686172,3.37659328568686,0.611704056616595,2.59067330992669,-1.66717937960823,1,3.08588681567435,1.0499986249345,2.4604456583251,0.39801523638981,26.7679978899467,23.9501559558841,2.46331876403845
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.44439951563757,0.0624058074282714,1.36186193729537,0.844620827873213,2.47558718907537,-0.889529127546513,1,2.29096825534999,1.4771763469861,2.13838882428171,0.390338939414632,18.9353414320764,51.6110465105098,2.72224310161276
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.14625215676619,0.0463337721500008,1.97292884047276,0.82508211181148,2.51241069666198,-1.36394173839235,1,2.15008887727805,0.917988036665024,2.62986030235681,0.428249256183358,15.2454966737696,38.6171478383444,2.37815354868546
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.52455652957123,0.0424727668119194,0.672805393255995,1.86978509353428,2.53841919404989,-1.74744239009178,1,1.61387591529876,1.2522831577273,1.54414039719477,1.25818417888446,-15.5847886205687,62.5777556689026,1.81807599080318
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",0.993739944145201,0.0385937770524109,-0.297639808373969,1.45275478583748,2.35695392770078,-1.26702255015049,1,-0.357132714522217,0.905976917700529,-0.257613448693337,0.617423992871703,-60.1342091435176,30.076034674324,0.736528039100284
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",1.76068131221328,0.0372493099342626,1.56401559947151,0.68331419554298,2.0135607970857,-1.30693176124572,1,1.56729954555757,0.57809727600168,1.46970486107808,0.44568810205171,-1.31778727740056,9.82840835550805,1.70920843115117
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",3.00450427440189,0.0482077038564891,2.86042870051339,0.811606972324316,2.04197444045323,-1.08074634744615,1,2.44705128526008,0.821926954403146,2.4944567574729,0.825972076087238,19.4626823546434,24.4878788394055,2.44486251254841
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.93288927942524,0.0577791788128156,3.10921136578265,0.629493382864319,2.61669620148778,-1.39575677949107,1,1.93107886181984,0.561884400267946,1.65155521618701,0.574429714866258,8.88236670735945,15.6735269434965,1.80225378308729
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",1.05616172139661,0.0332417998030562,0.0474931474249278,0.871888393836759,2.43799684613093,-1.25754384677494,1,0.568013065560487,0.581198123273522,0.160317085361613,0.460293581583112,-19.6844928346318,17.0566799277009,0.527495796608416
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",4.00698016058521,0.0697716537387937,3.89686426963354,0.720930480399038,3.14395154407312,-1.43670635496958,1,2.88050860815538,0.741175624623555,3.21038404845198,0.415152059925778,6.12312756405719,14.2937365281828,3.29232650108192
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.9525549354845,0.0366157504271409,2.06151039515119,1.12481424238068,2.05790392849144,-1.21422506310306,1,0.813141666870921,0.758276271084103,1.28595277704952,0.446393196288211,-29.8559765497713,23.3132627389555,2.2384451501291
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",3.49608047449332,0.0634933265610004,3.41129661164807,1.80697998330093,2.84617016600497,-1.28108002524549,1,3.14447535091501,1.36711093559357,1.91809830039317,0.934028784690145,29.9948276070743,66.6668160023989,2.47699204385856
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.66232707799086,0.0685876293952757,4.34935461093326,3.1635463172294,2.77722220140016,-1.63813654330243,1,2.55833272642426,1.14175482291336,2.77219331049837,0.500469845793442,-22.9804743044444,29.4267816505351,2.1952245918695
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.81931226158729,0.0570898262913677,1.98734524611082,1.16787485969186,2.66397052812721,-1.18541528142283,1,3.00937614098139,1.46596381205705,3.76573446861723,0.466156960395672,22.7475480563555,57.9431454517277,3.52964950129814
