"n","omega","rho","rho_s","p","delta1","delta2","delta3","nu1","nu2","nu3","beta1","beta2","beta3","gamma1","gamma2","gamma3","eta1","eta2","eta3","eta4","eta5","tau","sl.lib","plugin","pluginse","onestep","onestepse","plugin_adapt","pluginse_adapt","onestep_adapt","onestepse_adapt"
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.24984090388824,0.0230301261855421,2.1952666767405,0.198315163779532,2.53023328596453,0.0215019384340399,2.49947968529644,0.22895789756081
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.69065666584638,0.023355677731136,2.30851233449253,0.290298012745008,2.4012259144916,0.0211204286199056,2.40040200991081,0.392897960920481
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.52702486746003,0.0334771280907094,2.57361820140368,0.22429958078663,2.04421734080639,0.0265007236423754,1.92055167265481,0.283709963677701
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.38800280152435,0.0277082622333656,2.71198256133374,0.248121018876603,2.66357363449738,0.0282404061351127,2.46064313166468,0.36507220745492
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.56927374044509,0.0435876218222508,1.62698278937524,0.612853915095771,2.48553831907837,0.0402903303037175,2.55968600968569,0.347638340814159
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.50390292620989,0.0243252415199264,2.59588966408898,0.216871660261154,2.56594857033726,0.0206960665097506,2.68904504825288,0.2483960219374
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.400525760372,0.0256360578456554,2.3404845618732,0.214136583843746,2.38920139164862,0.0235786669607003,2.31921897680492,0.263250000486694
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.88219020644117,0.0368689652502826,2.66761838841805,0.236731706441669,2.46352033066529,0.0272519716230712,2.82098233127328,0.233257909832805
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.32420052479594,0.0248355673295821,2.48406991718621,0.335255699423657,2.10714341470375,0.0241786985570856,2.11122274025637,0.462193248062098
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.58624255100321,0.0224405888698502,2.79158220102388,0.1923694052817,2.63121849987298,0.0210874604369828,2.76630742438584,0.192258839681248
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.46670979545611,0.0246219530857588,2.78051806955314,0.183340157877546,2.23559566289002,0.0248707540330606,2.41625360821925,0.25090241696883
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.00551674627017,0.0243440458818513,2.23498941729566,0.288347968252792,2.1593804765097,0.0229364102876937,2.28014233407632,0.268152887130652
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.60943216249761,0.0271877065805004,2.57032393076681,0.253423596310458,2.60120228512433,0.0227650908568104,2.80743083240248,0.208606902919699
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.38665385297844,0.0276029365803251,2.40910298249622,0.225677789225366,2.22310112571346,0.0194114348936341,1.99298067914264,0.423446704082709
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.56117357804589,0.0398645650027726,2.06832591370153,0.332598404597043,2.4265157201029,0.037290327984763,3.05631882435003,0.408465400672043
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.37486617202654,0.0315033154324957,2.67119724483303,0.279758096050904,2.56826329926429,0.0288364053697462,2.57636151557485,0.441434706579029
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.58063782016721,0.041689511449872,2.42194958866873,0.269911674362243,2.79906207475377,0.0394157132270952,2.64231884620529,0.400886416049228
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.06072687140896,0.0201455677636544,2.1327743589859,0.221970556852519,1.95395318477076,0.0322400690129138,1.97118981547738,0.459448141372641
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.95762837495905,0.0251514247492146,2.82379604486199,0.265691616176903,2.30207604753298,0.020930492736638,2.29820976467172,0.245801769294315
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.48125665877925,0.0258637640774648,2.47181485440693,0.203334585213135,2.45578870615288,0.0250673163120878,2.19778662407941,0.463064939219229
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.4411333264955,0.022518179616408,2.1777466077516,0.227824521377696,2.20161922659263,0.0187665347761188,2.5916982834462,0.307045708227906
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.91627996756474,0.031928886537231,2.63449214865151,0.257403161202899,2.66122940683035,0.0247553515159358,2.92245459815139,0.302625862830054
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.57688205642213,0.0312192085203211,2.49651253454347,0.221748222933858,2.56609796394898,0.0320547022457854,3.21188172409769,0.352431862231099
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.30875566817637,0.0284238856492971,2.53371879621209,0.154699241366294,2.6021103678429,0.0301985907422778,2.55724049020643,0.507780141231767
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.57265863978113,0.0298046282302454,2.58035304319296,0.213210803643141,2.61990943109306,0.0284090731618983,2.03487559548359,0.429660440930745
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.66428677168905,0.0363692204129039,2.8291935427443,0.304267268103441,2.24881186226952,0.0389041412851159,1.91446615423465,0.357503228944791
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.73791449441549,0.0238715628108024,2.62975290895663,0.211193009774772,2.54394061098471,0.0259078771935326,2.47586824804824,0.274500483045269
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.71941319750444,0.0375735286741011,2.35002945717695,0.462391575878293,2.6971465175084,0.0415588342157841,2.27484784641067,0.544189551174518
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.2094135837054,0.0174792871181332,2.22839016200636,0.202301310492994,2.49521691674966,0.0174387806150881,2.72163845261652,0.260334459187333
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.54737262437622,0.0324789432717354,2.19123824219674,0.360888085001008,2.48498094612539,0.025295094178065,2.81769037751795,0.24309368884081
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.38224305481755,0.023081491722229,2.38019716095664,0.200359614697794,2.63980401943424,0.0231529284740269,3.22526884654461,0.24425220313233
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.25961423394286,0.0177465184015408,2.25402351562636,0.25273772516487,2.43510323381034,0.0319732555459749,2.53343874889631,0.290855701678385
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.47863347446594,0.0374383065198034,2.36510784558422,0.284915896100396,2.59527052471902,0.0301058573287537,2.30764511756245,0.464858876839997
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.36316126554442,0.021748347503829,2.56610776376892,0.172643325183728,2.48113876838654,0.0398913241010352,2.64166528409539,0.289032981525701
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.42621158672214,0.0405157534006686,2.17790171064148,0.30413326219094,2.66552366427408,0.0421654842736317,2.234211317847,0.344668156444748
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.21424325170805,0.0179403184574921,2.28848432401588,0.197541550170596,2.24637744046039,0.0200933857908299,2.69917915438508,0.262228623225307
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.43154233112622,0.0269219241751751,2.22573659237831,0.249754088429782,2.52772629664246,0.0246438705077287,2.47985384236486,0.346557992088819
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.57785234479269,0.0220227683684126,2.64416732533357,0.221738336750011,2.23271779039205,0.0411638352739372,2.40723503120546,0.385007867631472
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.81390492319601,0.0360225750316515,2.5522283950705,0.276164161050665,2.6090926856021,0.0241869139917678,1.99219899661895,0.339782782827415
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.42919531925751,0.0315360712793407,2.60903767364046,0.198090498615694,2.53668067655691,0.0306874005845346,2.57370460584181,0.391844684573479
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.3472327411191,0.0436408526892103,2.02589062306865,0.28430606488202,2.60647021988688,0.0348754388557862,3.25034845293823,0.461170774049628
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.50903791384761,0.032235467736965,2.16194756133389,0.340776753504986,2.57102377511573,0.0304541940908764,2.75870372135568,0.451312749392093
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.50438458281005,0.0192359646384492,2.51951631834108,0.235534826677938,2.35008592258462,0.0240556791801855,2.28397523633904,0.342712771854952
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.79384230128091,0.0228276644912954,2.76488260583823,0.182491620300079,2.32888993875045,0.0230689319722555,2.43871961739816,0.311260902281077
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.4465868500617,0.0258501178748768,2.40146131565302,0.21076644490562,2.35967538908787,0.0165107062864853,2.67444218808885,0.358358793097484
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.87048570272545,0.0397840533797091,1.61175158030545,0.898747800591466,2.26795693186324,0.0261423907746189,2.47838415964914,0.256374352437845
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.62191837590474,0.0268220655846915,2.60683821332976,0.163142758341115,2.57413064408384,0.0189428300184783,2.4947131472969,0.256596567116872
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.3584756185137,0.0302713736108656,2.27538442289206,0.261929122688567,2.31704968733459,0.0353194800209592,1.83670891732626,0.477085801143384
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.72212456301578,0.0250983466114865,2.60080694908229,0.211533883435163,2.25875832987719,0.027532137966512,2.50834856111966,0.287647081374531
2500,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.30812269028267,0.0178795799643423,2.18059442480514,0.259527897354647,2.28769773394207,0.021490165780523,2.84455106799078,0.261293235522993
2500,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",1.98163792976886,0.0153374626048382,2.16162922527787,0.179767500646297,2.18826113546498,0.0203129894926494,2.29213586415991,0.23983967587078
2500,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.56512219776103,0.03502077164564,2.30261405574244,0.251837551542627,2.56862086247279,0.030720079996714,2.06983621339226,0.458580932140482
2500,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.49228555600855,0.0294886080468896,2.4683150813371,0.196676402224175,2.38036302874698,0.0289103424474076,2.63477925735402,0.229156092088836
2500,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.50453617453376,0.0220141475644327,2.48963201728238,0.185915028191941,2.18516669910317,0.0227181604122098,3.03551147349238,0.339797168139232
2500,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.36710629294532,0.02488725556131,2.51384526754951,0.194918763977279,2.61422236828662,0.0210276414402122,2.45325246456471,0.279185570815327
2500,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.41682455511974,0.026727202868093,2.45478607836971,0.216897911614055,2.43942627192982,0.0256648211121565,2.42882349890343,0.378675388002406
2500,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.3156428406434,0.0255000892330733,2.35943100735428,0.27935843976736,2.4589927039625,0.0436145968106947,2.54506558220976,0.214532747926478
2500,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.67193615788518,0.0204509877017785,2.65354859473925,0.179214290924124,2.60358862359226,0.0234859169999397,2.84834179059538,0.310630083811358
2500,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.72550974899376,0.0293052952700064,2.75402349834732,0.174948542783142,2.52987340728485,0.0241453184518208,2.32310616499028,0.248400791270912
2500,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.2565972525629,0.0321771938030476,2.11822802656864,0.223911059309988,2.48239046339833,0.0280273431246618,2.29057959930541,0.330103157584787
2500,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.71588282982474,0.0280559219720506,2.52976139482861,0.1703402831726,2.4172905697068,0.0317708044625121,3.52494883523631,0.744978483941927
2500,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.35939618349424,0.0137035406880974,2.58513924095096,0.218006602613425,2.56887604375264,0.0183779354473033,2.99761165282439,0.239748619706923
2500,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.70597959210598,0.0342735736552643,2.22037700976787,0.290169245015203,2.46637906540512,0.0400209980341283,1.65312004081557,0.443148561404156
2500,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.82506634783269,0.0348293790322943,2.76693412512151,0.16218221471831,2.53463976094575,0.0298289875078671,2.10077389529964,0.373169034049122
2500,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.57569403482023,0.0223821854142684,2.32265641447283,0.200875041105897,2.41074619328846,0.0218449667436797,1.94031141627615,0.406786997558182
2500,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.14063896240712,0.0267765693437778,2.59573339840116,0.451962238494098,2.41098170297841,0.0284348204402256,2.41850591149532,0.264524582403568
2500,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.34325253358833,0.0219019461695234,2.40436824792464,0.22446559993557,2.30862488292574,0.0188360653864619,2.50720114968266,0.25911381891771
2500,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.65653672546812,0.0324580276059697,2.72075852816154,0.213719733031788,2.58962178358036,0.0261638066698889,2.60915386680563,0.203719382810237
2500,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.27355220060116,0.0219090690221166,2.13975125534353,0.159028638420055,2.37008851673685,0.0178799232301254,2.20333584403726,0.270934879075764
2500,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.42098613313365,0.0251583940998084,2.60670850370246,0.188543774529063,2.58745249172457,0.0289821493155966,2.56467842977175,0.218255461928855
2500,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.28580130910895,0.0340195330228009,2.24402134562867,0.253237265322631,2.39519272285127,0.0282550293144332,2.51506381950207,0.269328441546871
2500,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.52332621207688,0.0238826422441697,2.48820107814717,0.206341468692232,2.17105238001274,0.0209441766241912,2.24399131868529,0.322936813045741
2500,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.55191072567995,0.0228075106149258,2.66948709342375,0.171001781645711,2.61557404554433,0.0298471333477922,2.52868985449157,0.285553520162744
2500,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.47811752181001,0.034766734454196,2.55490938936037,0.286750384488018,2.46668285621517,0.0333375355001839,2.62990746220021,0.274461016536977
2500,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.58856604979058,0.0224687540309299,2.51451230097152,0.159222913849783,2.51613960629251,0.0172136081315303,2.57294177228359,0.24205806017747
2500,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.8483330735398,0.0335081430779502,2.66608632344779,0.268412866827329,2.38163296243182,0.0277550124070427,2.76256305548013,0.240922250852806
2500,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.57408370621142,0.023075541124445,2.31931615437378,0.169180354989091,2.47285658080157,0.0280287076465913,2.21259909217689,0.288785083367207
2500,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.91304374965293,0.0257136327528569,2.50022117999569,0.23587969088949,2.4620415268999,0.0190773384434808,2.27678243947513,0.288129666438879
2500,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.66664138811308,0.0244066804932375,2.31983281942037,0.205043467508035,2.51739533240302,0.0303525657327615,2.20645323358241,0.334072277084878
2500,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.54396369999376,0.0307655263856129,2.67053974353176,0.180248059386656,2.31938849501417,0.0243544485129447,2.50732858502363,0.233731453792534
2500,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.32542636954034,0.0235545896449832,2.59428909209341,0.186475537342495,2.38595069278948,0.0382354360053973,2.24824033442146,0.366195334108932
2500,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.74270046988498,0.0391987786751825,2.71453423396067,0.268450459437951,2.5014999508666,0.0339867306888711,2.77214037043079,0.272217955110724
2500,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.31481161852591,0.0312565908106703,2.22213088778302,0.389110575350613,2.54153909115593,0.0367204786968417,2.44052676625512,0.277213350636041
2500,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.22586545218633,0.0207983652406323,2.33816027094102,0.183413435328212,2.24363459197796,0.0195115437681588,2.17162245815875,0.227848590200748
2500,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.39896222872012,0.0234074973483975,2.36970182892268,0.160726652013305,2.23278309794195,0.027171890879165,2.49686732513885,0.380023735134889
2500,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.30552880179186,0.0206172294879581,2.12420676821922,0.194765355267142,2.74607163219034,0.0239412690003263,2.5946975433991,0.262086447987747
2500,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.2714408212074,0.0257150985243068,2.44146344597209,0.188621721557039,2.46460991384423,0.0315018512698724,2.40509175485467,0.322279794293243
2500,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.4414986667888,0.0266125565035268,2.41796367033277,0.204769107326296,2.22265052960929,0.0269888945450554,1.94523057437683,0.333992051891363
2500,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.31921412458515,0.0199829529628194,2.35528800056127,0.178589871438786,2.33696012279447,0.0254626003969307,2.6083883585434,0.219955508256923
