"n","omega","rho","rho_s","p","delta1","delta2","delta3","nu1","nu2","nu3","beta1","beta2","beta3","gamma1","gamma2","gamma3","eta1","eta2","eta3","eta4","eta5","tau","sl.lib1","sl.lib2","sl.lib3","sl.lib4","plugin","pluginse","onestep","onestepse","oracle","naive","psi_hat_adapt","tml","tmlse","tml_evm","tml_evmse","tml_mid","tml_midse","psi_hat_cv"
1000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",1.69758825011645,0.0624082863804042,0.174574852450619,2.71994462653495,2.6096729693548,-1.46966223723521,1,-0.753469006497641,2.19699073931634,0.153236520730568,1.01066515173584,-56.595082113997,166.372394899419,1.19977434131088
1000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",9.53841698383981,2.72636380561302,4.7621926087273,4.22166934723725,2.90419822095215,-1.5904793067264,1,2.09759349499316,2.08465385315532,2.343091625602,0.497326874537274,-109.344978949709,102.620331097587,3.47919780975597
1000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",-3.48935151621433,0.436325358397034,-4.45109292474505,3.2395747829225,1.32939490342691,-0.609330379689283,1,-4.70853324199157,3.15025259044217,-2.35609466215558,1.17999222665754,-188.313420101909,217.066602090421,-0.349427612630583
1000,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",1.15251516485583,0.061505748628655,0.726632011804929,1.03525748604586,1.97815990403702,-1.59036184905362,1,2.3577710270967,1.40975974129493,2.00762536386824,1.4161776059858,16.9331548589045,35.7426028166099,1.82389523390042
1000,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",2.74650584295282,0.111558206255553,1.6328660885687,1.00401116376729,2.12695758558942,-0.60759871818841,1,2.42614422947527,0.84746794777661,1.75354556839795,0.710026068896314,-1.86967322817108,8.39131382235,2.00499909824321
1000,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",4.47827027046007,0.108775587273223,5.3683440687495,0.633225155766788,1.81040699538331,-0.747900924869048,1,1.69987692540064,0.993821456504242,1.72581440587142,0.910193267518174,-7.25507888785589,18.5514394088635,2.19036892086435
1000,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",3.35315864116798,0.104582894036789,4.07211487779703,1.13395596366826,2.28192569023035,-1.73057824779258,1,3.93402310983088,1.52844314478372,3.6664889266069,1.39791031976154,59.3768472022512,47.6957296421009,3.88858074495344
1000,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",1.98434611843016,0.0732908405668343,1.99992108048399,0.995596856043042,2.61172524935381,-1.65169733726736,1,2.12853076751331,0.954568859641663,1.61618651975634,0.55182530918834,11.3684867910529,13.8488448229165,2.96422076403116
1000,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",3.67455977597315,0.182676959715589,5.59842061773069,4.27005669282557,3.09571089661263,-1.49760587150713,1,4.59929936183462,1.34458594157733,4.03127417125969,0.630091770332034,29.2690797467303,26.8698421338001,4.18717416514128
1000,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",2.77009076283616,0.0936229402229021,1.1128778116652,1.77385602612728,3.09594890074803,-1.5928573393664,1,2.15326067374617,1.13910439306323,1.33060856619901,0.614777202670041,-14.7989880543523,31.2319607545853,2.45546476706553
1000,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",3.59330580191365,0.109333928095734,0.931296969777975,2.7445973067222,2.33459852941805,-1.43297885314361,1,2.3224645015327,1.66059769610664,3.02714049007338,0.560093296333507,-53.8482826785224,50.4631859395038,3.67558009034699
1000,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",3.29311123310958,0.193686356445962,4.39654198971566,1.29652006538285,2.28527518902221,-0.61992338680648,1,1.9777976437687,1.06762080729657,2.25524769503509,1.10250226511824,4.30331388710082,20.0126359191115,2.20171756566482
1000,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",1.08478279338553,0.0522052834612602,0.784176151184419,1.77445293120377,2.86265948969183,-1.83371110374273,1,3.56148025679076,2.20411750044106,2.32614336558313,1.65355058577246,-12.5107566904814,56.5536253583375,3.04041700687958
1000,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",2.45680936390351,0.154639128789294,1.44417129344238,1.77863111538958,2.45944508831816,-0.904470594886987,1,2.45039684398771,2.13720135581184,2.61752619428097,2.35595800945611,-1.14556194711332,39.4078694685181,1.67014187739667
1000,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",3.1960311283438,0.0979138562586444,2.07767195198448,1.37279588591642,2.56025338880801,-1.40813245989963,1,1.89391735346868,1.12784871029867,1.56353324768892,1.00616421527723,-3.77574965888242,29.1333736003853,2.13089184017558
1000,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",3.64440259318668,0.152326882907693,5.12096068578767,3.56909091097723,2.85576358914273,-1.39626275529113,1,4.37975806939935,2.19178470534246,4.77665117588955,2.67296904838717,101.716075853826,135.144625098393,2.89838103196991
1000,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",4.35937504269106,0.156980962028277,5.32182597290126,1.12667166351951,2.32004395537342,-0.779077303154812,1,4.1421869632289,1.55628174928592,3.66703952024364,0.699687335753897,86.1258120342582,60.4551166881383,4.07219510038635
1000,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",1.64266984242705,0.0595237868516198,0.85635435413241,0.997944728168639,2.44158189568155,-1.05684498420207,1,1.20850023366725,1.06024840591005,1.82295265350625,0.589008229450316,-34.4987434641086,34.8787614313346,2.18743346119954
1000,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",4.10013989582136,0.142592362719663,6.31994377346488,1.85636233693972,2.25856302511006,-0.696349944876073,1,5.12107569774286,1.93362486226267,3.96763529546611,0.686951225076023,66.5603998931327,51.2045858599351,4.3437985139732
1000,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",4.48178001585193,0.15390833616024,4.78948017778986,0.998168174862258,2.73669760626587,-1.15353192906614,1,1.86097313558084,0.787729767619099,1.26733494743141,0.715357779153675,-4.35570310567097,15.41739490023,2.36454033220536
1000,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",0.525311301687586,0.195805362159597,0.390904943076217,1.20073044567018,1.8458556436546,-0.744458320021039,1,0.743934804460135,1.16777066653768,1.44526978862283,0.624026076749905,-0.982162155150939,18.8384200953838,1.8570302510495
1000,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",1.59783035818274,0.0873013494805178,0.692698074674651,1.13414027148352,3.03469437475447,-2.05431989207272,1,0.315445130768132,1.14782338044688,0.829593612667303,0.743665019535433,-25.0394197956813,19.7727383750422,0.361149356774353
1000,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",5.0502964466806,0.216764570907037,5.5654979644746,0.576043814854293,3.1715885228301,-1.97083723693616,1,2.90954727663218,1.02959988563864,2.75513060049534,0.626911618963675,-1.23302663637584,12.4344724438357,3.02142955275988
1000,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",2.21893137497731,0.0966458700571916,1.80735448729743,0.821940394763477,2.15834470118072,-0.619172239182058,1,1.39599505479845,0.940794941129078,0.633822236147342,0.716825019905935,-6.39881568297203,14.0203097875768,1.49492745016485
1000,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",3.2246570926529,0.104215751700838,1.76497025160961,1.60280673379967,2.13788399191817,-1.28567771061936,1,1.19902404033168,1.58002597067491,2.68624419195683,0.906805337507148,-47.9694550586246,40.1373831225959,0.972881746686092
1000,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",4.95566602808037,0.214987124625278,4.0236503556343,2.04448594567535,2.16933503552052,-0.664629671164892,1,1.10450767961717,1.26017641335687,2.27374345832235,0.562922743074885,-10.919764952814,18.9331150206809,2.32351735834093
1000,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",4.5988773690885,0.138171025649283,6.52557017996789,1.81770372866383,2.15407805343355,-0.381411846289877,1,2.06373070650096,1.2904277078187,3.21007091188226,0.785701526432062,14.9037308220077,19.155211149008,2.68173295389285
1000,0.2,0.2,0.1,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",1.97631691021108,0.0879941611185992,0.35462738706292,1.6252772957441,3.32744242805247,-1.65299811037482,1,1.56280916770433,1.28946808997908,2.59129648706831,0.812010600876621,-21.7994089316113,43.8811075203525,1.77187978512038
1000,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",2.57281472347285,0.0932453037254002,2.01607815433716,3.28050030678188,1.54667294209386,-1.14639868867638,1,3.51951194844781,1.89587265255095,3.04527920896035,0.596133944084201,28.6918428974028,26.4244830055491,3.16880435864953
1000,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",1.82925468690648,0.0910462551522595,1.71143771142222,0.94221959086319,1.96276210005675,-0.851142341303873,1,1.57087606622454,1.06421699883254,1.0729393452633,0.606786758653405,7.83371341759407,20.9813672294623,1.7163215949666
1000,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",1.42854656295997,0.06892508788928,1.86486908934748,1.65435777670437,2.36949553403539,-1.19147048150143,1,1.6928030387856,1.14206415353978,1.62487526504021,1.06285614177642,0.587962838371987,8.43045573866533,1.4819302643516
1000,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",3.98122813403693,0.1280549814282,4.2480511503514,0.649502364217093,2.54664527219435,-0.90619237124908,1,1.30320751160399,0.809818991963277,1.27889180863383,0.814029408964845,-13.7961750840992,15.8653422301311,2.62438524741177
1000,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",3.41829147729483,0.123947565655877,2.89453879834328,1.34203829430337,2.69779662007602,-2.1170767968306,1,2.98489408039305,0.918202672803666,2.77977056754632,0.746295388325332,6.49699018790065,11.5170629797226,2.9184762190666
1000,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",1.18822865186265,0.0359458397085981,1.33945527148479,0.862812069316235,2.6451843707497,-1.25639294002068,1,0.98733493631715,0.769200831106452,1.17829739637826,0.646066229971997,1.29599031028494,5.88019836618214,1.50024363384322
1000,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",3.67075360660299,0.0954309368058467,3.58354103985363,0.613488962485144,3.14732163762237,-1.67022838287516,1,2.49119660360392,0.677973124679893,1.95692571937217,0.510207309278256,4.96233733925488,6.40046298816871,2.30133397486253
1000,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",2.62200108361332,0.10244807416047,2.21174996078248,1.05436919376122,2.30587938627831,-0.794717674058319,1,2.04201836865017,1.28637324517609,2.92788308510809,0.600057935541985,15.5789450337162,31.1534906928563,2.97292356261868
1000,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",1.44714609429589,0.0546683357125887,0.479168586638321,0.867482763583674,1.92309770895314,-0.723671243871508,1,0.117374519370703,0.92025749204692,-0.156982700681457,0.71400293590393,-26.6208450352327,16.155999074883,0.32168603596342
1000,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",1.09598024288141,0.126681202548358,0.416384955143588,1.06849608942344,2.46469103613526,-1.41068208650201,1,1.23482653273641,1.01384441773632,-0.213973966541514,0.701105550279322,-24.9477587231803,21.5796986405284,1.50254549775492
1000,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",2.42415355213501,0.080240722590378,2.68049933242571,1.04564643846193,2.249612479313,-1.1068607097325,1,2.02795370855926,0.843118959914568,2.10074137626346,0.480878743804394,8.51675888695992,12.8165497328966,1.78584836497784
1000,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",1.62077745037292,0.173573725347843,-1.00198041977926,2.83258865260787,1.59608796563253,-0.981055945900017,1,0.985023981552925,1.50694183254837,1.09475748921396,0.765586077480574,3.47873569797238,22.389796035013,1.32785742328325
1000,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",4.76513810138772,0.15546033939247,4.26525480849281,1.07637233609438,2.6066812514542,-0.8430188070271,1,3.42712195660948,1.70482716154751,3.83672881892556,0.554302344354968,21.0184335865589,24.5352355259474,3.35228671335173
1000,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",2.40484507876414,0.0935760923568641,2.3217018212437,1.22898428501725,2.35914404083171,-1.24883403684506,1,4.67750139009547,1.95914274912411,2.79053774720976,0.582259530583574,29.5335865023939,37.8576670394161,2.32296077741024
1000,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",2.38317405580486,0.114072706836984,1.76310066678036,0.865420879370016,2.57342295858346,-1.6084636560302,1,1.56241404330882,0.788258449042189,2.25535437217642,0.600471461388089,5.58159669765469,7.16814711373839,2.28887312705939
1000,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",2.01073830203541,0.0690440390291114,2.80814815908865,1.28738427952077,2.01467551247553,-1.19905562487102,1,1.7921706751911,0.750591060488066,1.86980630457244,0.637695976955878,7.02518524049864,6.80213626799428,1.84865524477217
1000,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",2.19193432733802,0.0976574658310331,1.76014789524128,2.63287245637393,2.43107009721919,-1.12994296972051,1,2.67567570466137,1.54326131861999,3.20749491667852,0.549545579034781,-1.10525288091381,22.9295261978245,2.54623406024971
1000,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",1.49005099103396,0.0913194712056128,2.71349852692336,0.811015182020382,2.54092826172694,-2.16942527572903,1,2.59589390592661,0.790536462403219,2.33173648519549,0.623057202807961,7.12217593673111,8.56990293128567,2.73781214358466
1000,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",3.14005468452159,0.0735498030352402,3.85846347336573,0.599871578979655,3.16298139767878,-1.1799489402044,1,3.14444267179584,0.907315969864874,3.20175546000819,0.690269615507068,11.7823648934561,9.54314808011581,2.58673596289122
1000,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",3.02965711753401,0.178432115798559,3.54463547620641,1.02343431852003,2.55095241147026,-1.08891588236114,1,4.46162831145333,1.31939419017902,2.51519760887656,0.561956532012449,7.57323393213736,13.8370013236313,3.15535521354199
1000,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",0.258259300697895,0.0400047637853073,-0.616740439159514,1.01913325418825,1.99905116184224,-1.16307717749894,1,1.20184876991975,0.956064249327503,0.534774453743323,0.625136277908493,-8.39757174934224,10.6795468925641,0.341713793285849
1000,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",5.25329940033104,0.16833770017965,6.10162627536083,1.36349289770729,2.29647920110269,-1.38115615947247,1,3.92806331391539,1.44816874444878,3.2563347813778,0.601635255849878,12.2440034123061,26.3365941152948,3.28669283590102
1000,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",1.2380609018998,0.0719991565486189,-0.0855565146469928,2.74022316971688,2.33988906581143,-1.24337982218075,1,-0.48603997482239,1.35010676142018,0.527943465688625,0.730912575997283,-25.4667563277992,24.0970062353145,-0.27948612015062
1000,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",3.4812446147336,0.131575410641225,4.22565256402749,0.804073019448359,2.98779006278667,-1.63581510277251,1,3.67354745183241,1.30897502247392,2.23739164011121,0.534437929156346,26.0114749134026,27.1129083757354,3.20843636149257
1000,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",4.43718803916116,0.224073148905619,3.48816345649219,0.915348459876241,3.05266583088726,-1.4820991055208,1,3.46839479472551,1.53503025629554,3.39973200243641,0.634491287988909,12.169383686624,34.6580869055978,3.46669079144652
1000,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",1.60297963484647,0.0618056187643962,1.66328213089509,0.796779910671667,2.47460181139092,-1.58364984198524,1,0.86818485612259,0.789228439143125,1.42613009225254,0.610352763163727,-3.53893618264616,10.1301193456938,1.84989412497305
1000,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",2.65612329132763,0.139097515812487,2.21081156432322,0.744425941553434,2.46103387782154,-0.480219012856654,1,1.9737792788832,0.899665338023897,1.30269836278204,0.607321617372424,5.75846580800419,8.56945259686754,1.54074019984574
1000,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",2.37364691052176,0.0779438916780863,0.68348600982964,1.84212678500163,2.55015401623837,-1.15451313557213,1,1.63593538403508,1.2529199222898,1.99026168015806,0.496533539939468,16.4661195106531,14.70788738846,2.13421758512723
1000,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",3.19116110687084,0.128679614974571,2.52390772826633,0.854962083401389,2.42980946356761,-1.23231323886758,1,2.00101079528821,0.830050183345675,2.47432562428913,0.462158185744024,-5.91530181431112,13.1687848104606,2.69445422138517
1000,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",0.589059943799823,0.11144543332604,0.161937544107219,0.735949050619068,1.69095381606101,-0.616974309516649,1,0.91271710987189,0.630249745897669,0.619741113369617,0.491224948017647,-0.65248791022347,4.13128734961624,0.717867788140987
1000,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",4.00063050090501,0.129011452398327,3.20313765875139,0.849868459255766,3.22589121825014,-1.55377342860566,1,3.69458691523159,1.53426402550787,3.28527758608976,0.451748295177224,13.3333714535931,19.4366334535769,3.25400771511266
1000,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",3.15930786302741,0.0996188416571041,3.1109047424272,0.764961151616889,2.10029823856104,-1.27578599907179,1,2.46813093784659,0.99860706674428,2.52034977732394,0.56214655920659,10.0531455584914,16.1472450810468,3.02655929918718
1000,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",3.09511700328219,0.0953580395314548,2.88813211129987,0.736422612179454,2.82737410425875,-1.13507273840247,1,2.25073158523682,1.20463302213543,1.57171494146554,0.547120483545346,18.163295220534,22.4534932845325,2.56750464820794
1000,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",4.43087187257846,0.111918379939157,3.92980447003364,0.932380829322711,2.87706641082329,-1.38812610685927,1,3.20083191194955,1.2402077639454,2.70544736573394,0.658208836636434,18.4175347781587,26.7853345658498,2.64689108205796
1000,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",2.88385211632342,0.0601770734502254,2.09246624213843,1.15299857363666,2.3003717978216,-1.32978094551611,1,2.2623688498239,1.21611378944102,1.86996406940156,0.566158785465348,2.98942259064181,16.1042225820388,2.87977205871021
